id,FM18_CH3OH_4.1/day,FM18_CH3OH_4.1/day_R1,FM20_no-lim_5.2/day,FM20_no-lim_5.2/day_R1,FM21_no-lim_5.4/day,FM21_no-lim_5.4/day_R1,FM21_no-lim_5.4/day_R2,FM12_CH4-lim_3.0/day,FM12_CH4-lim_3.0/day_R1,FM14_CH4-lim_3.0/day,FM14_CH4-lim_3.0/day_R1,FM19_O2-lim_3.5.day,FM19_O2-lim_3.5.day_R1,FM19_O2-lim_3.5.day_R2,FM22_O2-lim_4.2/day,FM22_O2-lim_4.2/day_R1,FM22_O2-lim_4.2/day_R2,FM34_-Cu_2.7/day_t0,FM40_-Cu_2.9/day_t0m,FM40_+Cu_2.9/day_t10m,FM40_+Cu_2.9/day_t20m,FM40_+Cu_2.9/day_t40m,FM40_+Cu_2.9/day_t60m,FM40_+Cu_2.9/day_t90m,FM40_+Cu_2.9/day_t180m,FM34_+Cu_2.7/day_t180m,FM34_+Cu_2.7/day_t240m,FM34_+Cu_2.7/day_t300m,FM34_+Cu_2.7/day_t360m,FM34_+Cu_2.7/day_t420m,FM34_+Cu_2.7/day_t480m,FM69_O2-lim+_0.7/day_t2,FM69_?-lim_0.7/day_t3,FM69_?-lim_0.7/day_t3_R1,FM69_?-lim_0.7/day_t4,FM69_?-lim_0.7/day_t4_R2,FM80_O2-lim_0.7/day_t2,FM80_O2-lim_0.7/day_t4,FM81_O2-lim+_0.7/day_t1,FM81_O2-lim_0.7/day_t2
MBURv2_210099,0.760453843,1.258797205,-0.162985575,-0.318475463,-0.407604037,-0.273581803,-0.300973325,-0.714354043,-0.814497998,-0.719460598,-0.290475428,-0.747649183,-0.520777297,-0.687365246,-0.710816329,-0.59393571,-0.502589602,0.221391497,-0.054209296,-0.364578545,-1.291343175,-0.398942895,-0.398096516,-0.731272701,-0.436126814,-0.734428017,-0.281928646,-3.511020497,0.069923594,-0.269601668,-0.666628359,-0.930026485,-0.218342814,0.363662406,-0.076546183,0.72466179,-0.491769117,-0.391466355,-0.777648426,-0.514307562
MBURv2_210101,-0.291060315,0.103473754,-0.171667818,-0.736372617,-0.755818824,-0.460580318,-0.665169892,-1.90852659,-2.050802252,-1.523047243,-1.695637384,-0.801248572,-1.102705738,-1.307055125,-1.146438161,-0.549081474,-1.236992682,-1.97767985,-1.318804216,-1.535498851,-1.231680253,-1.613955786,-1.469063037,-1.51119044,-1.517740579,-1.096998097,-1.295307676,-1.694732363,-0.873492878,-0.758179632,-1.585591787,-1.544135331,-0.354404364,-1.209804456,-0.662085878,-1.433767572,-0.999647638,-0.856711816,-1.331749963,-1.061302212
MBURv2_210102,0.223377753,0.092153421,-0.196063393,-0.391029822,-0.34488635,-0.256427941,-0.373438297,-0.563277635,-0.529890002,-0.497334241,-0.740327644,-0.365832619,-0.467302579,-0.432377764,-0.522303692,-0.361501813,-0.533148277,-1.054297121,-0.752546352,-0.822235678,-0.852570307,-0.844321698,-1.072930933,-0.971124682,-1.014465429,-1.036524238,-0.872984904,-0.817019138,-0.604201127,-0.751753363,-0.737728092,-1.246406931,-0.174547696,-0.385085418,-0.24091277,-0.478894062,-0.741126418,-0.749278091,-0.96602675,-1.002363608
MBURv2_210103,0.245711231,-0.144364948,-0.542058967,-0.779849283,-0.584912805,-0.486976053,-0.634855642,-0.774063736,-0.577546805,-0.628714557,-0.860151149,-0.675317703,-0.859320106,-0.796457204,-0.744591594,-0.57968946,-0.672767923,-1.311654336,-1.011163335,-0.968847355,-1.344817066,-0.943475214,-1.341428275,-1.190957639,-1.153607781,-1.282424192,-1.323350218,-1.254917946,-0.932280677,-1.317027529,-1.214624533,-1.01859104,-0.468276421,-0.721627018,-0.593323627,-0.930943358,-0.814978355,-0.777399646,-0.980029575,-0.983352395
MBURv2_210104,0.544860975,0.796994205,0.612791058,1.138611841,0.933651583,0.719168801,0.865804836,1.148494603,1.197030881,1.109639458,1.169173423,-0.227044434,0.328683779,0.222689696,1.029023961,0.492478332,1.085194707,0.540946653,0.857012781,0.671985322,0.731539979,0.636654905,0.75813568,0.556064659,0.517246233,0.689665494,0.890729521,1.063310362,1.131227492,1.168238272,1.391337254,0.959962398,0.434945811,1.115212923,0.585901134,1.035226356,0.925397464,1.008428159,0.907988822,0.990319643
MBURv2_210107,0.224095339,0.069017461,-0.398716758,-0.424357793,-0.460487581,-0.469436062,-0.559619227,-0.75294878,-0.753658182,-0.608392515,-0.846174905,-0.709850059,-0.78538251,-0.692237745,-0.668574951,-0.526871262,-0.642406733,-0.872419189,-0.439023346,-0.550809222,-0.557536034,-0.715695495,-0.737591177,-0.781052909,-0.97793426,-1.07705925,-0.888508498,-0.800917977,-0.727071458,-0.855803233,-0.774794337,-0.766169274,0.064262057,0.040837726,-0.042756277,-0.076075663,-0.556151125,-0.452731359,-0.792765926,-0.825875786
MBURv2_210108,-0.21751985,-0.078237782,-0.778321725,-0.584131002,-0.836436633,-0.887113456,-0.833967412,-1.124875177,-0.960500939,-0.988425927,-1.208451864,-1.191255834,-1.058536145,-1.073451372,-0.920015336,-1.011083956,-0.936992426,-0.767519324,-0.719342145,-0.770432722,-0.835153569,-0.78448472,-1.084528166,-1.007835492,-1.066893004,-1.002815658,-1.012742013,-0.839852566,-0.783235018,-0.868291152,-1.003663346,-1.161352031,-0.198855043,-0.094767689,-0.49104945,-0.224159486,-1.095728608,-1.061892063,-1.262966947,-1.266192576
MBURv2_210109,-0.125825775,-0.077550868,-0.725527792,-0.680437836,-0.754063926,-0.759878268,-0.771223707,-1.161193039,-1.000792021,-1.083920878,-1.199460428,-1.236571117,-1.150588365,-1.177352922,-0.946736849,-1.01587076,-0.981455681,-0.949813057,-0.835970908,-0.864757999,-0.959520376,-0.988635547,-1.041739557,-1.049113838,-1.227872274,-0.835670013,-1.185281777,-0.909775706,-0.919880639,-0.887969003,-1.032613102,-1.212979396,-0.297873812,-0.058440997,-0.492903061,-0.625681987,-1.133020118,-1.05575421,-1.161951287,-1.2022204
MBURv2_210110,0.350498955,0.304490093,0.012711497,-0.272760257,-0.208696926,0.071408904,-0.142756497,-0.51867753,-0.412979904,-0.73486672,-0.913919971,-0.14614916,-0.360410536,-0.125865989,-0.289866753,-0.265763999,-0.396445755,-1.147619196,-0.740869267,-1.113336746,-1.021541393,-0.982361448,-1.107060092,-1.371318336,-1.167880498,-1.502428268,-1.133836035,-0.710138484,-1.08959635,-0.967378409,-0.888485358,-1.473811579,0.124954206,-0.690019374,0.074447634,-0.786701826,-0.486101246,-0.500392509,-0.803585215,-0.858360832
MBURv2_210111,-0.509632963,-0.456422388,0.242122088,-0.091243852,-0.149206663,0.124544932,-0.112124833,-1.406498864,-1.521635686,-0.861482366,-0.972814963,-0.366712208,-0.586247708,-0.698635116,-0.697531452,-0.188248535,-0.660042741,-0.551017175,-0.924391473,-1.031094947,-0.973239554,-0.898966419,-0.982017735,-0.723688574,-0.681818126,-0.491351442,-0.437006566,-0.643470936,-0.210928558,-0.389762098,-0.200426099,-1.681824877,-0.506529879,-0.979250714,-0.373048839,-0.810896408,-0.752238,-0.717589817,-0.8788038,-0.99626637
MBURv2_210112,-0.677739976,-0.728943461,-0.887633785,-1.010118949,-1.077742116,-0.995822415,-1.068382057,-1.99961478,-1.912498845,-1.782118739,-2.10136269,-1.231952151,-1.265320143,-1.336194103,-1.283040651,-1.246267746,-1.320773747,-2.236424019,-1.874744959,-1.754641585,-1.979605801,-1.672553896,-1.720218665,-1.340469593,-1.324021264,-1.688280754,-1.740222588,-1.933052853,-1.77477838,-1.622239363,-1.741633537,-3.106271643,-1.956238488,-1.929211516,-1.983630833,-2.259322037,-2.207479853,-2.375274981,-2.701475697,-2.696704947
MBURv2_210113,-0.246810699,-0.363409486,-0.269957837,-0.489291202,-0.594081107,-0.432802214,-0.598634285,-1.247114057,-1.178959114,-1.132958371,-1.485482538,-0.680098732,-0.793486764,-0.792977972,-0.86142932,-0.569356368,-0.857908827,-1.970017868,-1.337980471,-1.325344005,-1.332727095,-1.277268534,-1.319570973,-1.242141905,-0.957437764,-1.515749099,-1.28678669,-0.975563869,-1.115850236,-0.963062285,-1.433152438,-1.868316912,-0.93779864,-0.979750053,-1.061346576,-1.560647713,-1.570922081,-1.552690046,-1.845263888,-1.964804148
MBURv2_210114,-0.211013886,-0.077536775,-0.216201857,-0.304453401,-0.329086829,-0.304304378,-0.390042829,-1.00892102,-0.97983573,-0.858273863,-0.98473194,-0.495080903,-0.589121791,-0.630032071,-0.602220998,-0.321707366,-0.565428242,-0.997021572,-1.148138421,-1.040459824,-1.358638511,-0.755131849,-1.393409266,-0.738922111,-0.682326497,-0.750822456,-0.761199084,-0.761130181,-0.90582886,-0.662725136,-0.589913392,-1.519887785,-0.741089918,-0.726125291,-0.828752521,-0.645754373,-1.352354089,-1.350794839,-1.475925393,-1.605715354
MBURv2_210115,-0.000490614,-0.016799833,0.012424966,-0.153046753,-0.23462894,-0.083059897,-0.270953498,-0.705548145,-0.652382989,-0.52210671,-0.723106987,-0.583392931,-0.705695013,-0.608644643,-0.49483272,-0.338378186,-0.455549846,-0.813373921,-0.540611246,-0.57829121,-0.551289399,-0.712965792,-0.733743712,-0.693037214,-0.62399536,-0.804817345,-0.523873864,-0.455532903,-0.560652656,-0.669727458,-0.616002286,-0.879400411,-0.146114487,-0.140642432,-0.264722889,-0.448099863,-0.813098211,-0.789577939,-1.003945302,-1.030844921
MBURv2_210116,-0.013146133,0.097565645,-0.279927525,-0.148849177,-0.193665366,-0.286373224,-0.200483218,-0.160146997,-0.093174004,-0.518770693,-0.750905567,-0.803844454,-0.645467856,-0.638282999,-0.562494538,-0.701972107,-0.578889567,-0.638365123,-0.247286081,-0.544612412,-0.47396745,-0.868365178,-0.785365364,-1.01511196,-1.112868433,-1.060206065,-1.067337924,-0.856185009,-0.783406757,-0.598685943,-0.619494383,-0.42346089,0.202091358,0.385325694,0.061441223,-0.144139969,-0.47600853,-0.507705666,-0.773051565,-0.664405933
MBURv2_210117,-0.555349189,-0.617654393,-0.280991852,-0.119146267,-0.501564841,-0.482084982,-0.351104978,-1.650532125,-1.610684292,-1.90290341,-2.118874897,-2.308777253,-2.152172231,-1.902615385,-1.580257156,-1.707482339,-1.593215794,-1.732538854,-1.725739916,-1.421602389,-1.729258379,-1.799323698,-1.954114407,-1.58382191,-1.819594234,-2.162289557,-2.088301809,-1.314107011,-1.772975445,-2.298913831,-1.649705056,-1.855387684,-1.242482168,-1.631239727,-1.353848047,-1.025127844,-1.928042897,-1.976567637,-2.031259039,-2.304739181
MBURv2_210118,-0.811715631,-0.637928739,-1.334968517,-0.658666164,-1.058743615,-1.47568721,-1.155831032,-2.570246876,-2.421553772,-2.664075695,-2.898243228,-2.609559262,-2.531623004,-2.553119894,-2.141404832,-2.305155891,-2.176998958,-2.149640161,-2.023973417,-2.101738102,-2.235715414,-2.250448587,-2.477524616,-2.234082424,-2.288401192,-2.365103492,-2.354461217,-2.019421286,-2.218645904,-2.284248444,-2.134167998,-2.242843529,-1.672335921,-1.246835187,-1.92150903,-1.732030466,-2.38132654,-2.470243469,-2.666862047,-2.677079036
MBURv2_210119,-0.290893037,-0.163797645,-0.274279219,-0.121535321,-0.227192529,-0.494046776,-0.233313456,-0.658544729,-0.759184158,-0.345612864,-0.515851708,-0.818810211,-0.654489242,-0.571615385,-0.62046328,-0.553101992,-0.405387443,-0.203393979,-0.205424892,-0.387370409,-0.354645757,-0.280364773,-0.423233516,-0.494710506,-0.481930503,-0.330361636,-0.419432169,-0.526249335,-0.231078662,-0.488025187,-0.121059296,-0.582103181,0.132797202,0.09800253,0.102096035,0.219426482,-0.4073596,-0.37445993,-0.420009968,-0.47265394
MBURv2_210120,-0.866850125,-0.710329192,-1.57414299,-1.126137984,-1.305852509,-1.540009599,-1.316278471,-1.694213494,-1.587643983,-1.637277598,-1.890713193,-2.023913573,-1.579965212,-1.680590312,-1.292616609,-1.789593404,-1.380078489,-1.728892743,-2.000679801,-1.554798924,-2.09670642,-1.662671071,-2.160913376,-1.539463573,-1.593201623,-1.458076613,-1.455749849,-1.356487249,-1.353937756,-1.372339774,-1.22058736,-1.964523729,-1.662631388,-1.305114769,-1.871855764,-1.643637649,-2.159607509,-2.301890202,-2.377742846,-2.45471029
MBURv2_210121,-0.253511529,0.39151665,0.124006086,-0.825990623,-1.044035553,-0.110281366,-0.948120966,-1.864194798,-1.814412121,-1.498520937,-1.426631268,-0.49077463,-1.50314453,-1.223600362,-1.497723469,-0.087724979,-1.210193136,-0.743094216,-1.027849724,-0.67689134,-1.003062818,-0.494335866,-1.162283579,-0.829460691,-0.740882258,-1.005575069,-0.776929076,-1.448388758,-0.442724702,-0.792780631,-0.726271305,-0.616211035,0.454875435,-0.097961887,0.348300578,-0.554098445,0.063733442,0.110861556,-0.088323842,-0.042427266
MBURv2_210122,0.208607361,0.311528517,-0.356396211,-0.433706424,-0.622098812,-0.348898069,-0.594455921,-0.622520795,-0.708216667,-0.48902497,-0.471685611,-0.743827472,-0.884959552,-0.744379092,-0.69080538,-0.510114677,-0.735120254,-0.68837204,-0.571784957,-0.549459042,-0.741675093,-0.603707806,-0.964882012,-1.041386294,-0.834045779,-1.004367119,-0.958647095,-0.770577793,-0.837445428,-0.725211576,-0.689773695,-0.47163891,0.350263516,0.151755426,0.21809309,0.20241469,-0.195393914,-0.177249756,-0.292118176,-0.328342897
MBURv2_210123,-0.434529477,-0.478945912,-1.252177186,-1.147986726,-1.207329189,-1.293822596,-1.199113459,-1.403223188,-1.397485733,-1.426887466,-1.598957292,-1.389225919,-1.182062517,-1.23525145,-1.275831532,-1.5064141,-1.33435295,-1.509522846,-1.374438915,-1.44335858,-1.369971992,-1.351366359,-1.534523166,-1.720963977,-1.591297186,-1.743154822,-1.683160345,-1.756069421,-1.686150823,-1.751753363,-1.46334476,-1.381914389,-0.695296788,-0.434497413,-0.769462842,-0.51036189,-1.290836006,-1.342278229,-1.460087856,-1.374935727
MBURv2_210124,-0.696339757,-0.44663915,-0.681813233,-0.70112177,-0.802827334,-0.717573678,-0.908440515,-1.444392293,-1.311033416,-1.213913985,-1.489778515,-1.085836779,-1.124916594,-1.10097972,-0.962204646,-1.010494426,-0.98900462,-1.147991795,-1.089872244,-0.883905828,-1.053737659,-1.01392032,-1.130537778,-1.027099386,-1.008005893,-1.045259127,-1.071744171,-0.789193115,-1.074734649,-0.964798581,-0.680668374,-1.554611757,-0.183748515,-0.42520429,-0.525999339,-0.774698289,-0.95651089,-1.098779601,-1.307132712,-1.217189712
MBURv2_210125,0.067747845,0.218950971,0.189678801,0.139916937,0.052046155,0.183997039,0.084010417,0.140158845,0.14911749,0.294729869,0.29877962,-0.285750891,-0.281025532,-0.364813418,-0.015448822,0.072342495,0.01799189,-0.003675059,0.141223435,0.091955731,0.028660043,-0.098255947,-0.168508593,-0.159062108,-0.187819694,-0.04388676,0.081997176,0.230536762,0.431691953,0.414605023,0.509339726,0.487713535,0.218951517,0.390108386,0.054121156,0.113126888,0.340202365,0.343867444,0.054447853,0.163664153
MBURv2_210126,-0.026756074,-0.375137849,-0.078328321,-0.137020848,-0.277438908,-0.055087507,-0.183633123,-0.293812168,-0.321021558,-0.042884852,-0.219885573,-0.629778344,-0.75225429,-0.659817016,-0.497032085,-0.205105587,-0.342403603,-0.549613347,-0.246139106,-0.384107321,-0.286388293,-0.620381132,-0.485604856,-0.470225023,-0.302218711,-0.349482583,-0.427497928,-0.159750655,-0.15910192,-0.082532376,-0.022595703,-0.083500965,0.157334343,-0.067346051,0.001762808,-0.165778285,-0.097913476,-0.033507371,-0.274180455,-0.143622821
MBURv2_210127,-0.639536995,-0.726696156,-0.826812134,-0.883207226,-0.940299329,-0.923599909,-1.039311057,-1.452680625,-1.375022817,-1.163822797,-1.479630395,-1.254105483,-1.458096065,-1.508778379,-1.191829579,-1.096020264,-1.225388791,-1.167034024,-1.03871,-1.105112504,-1.163370482,-1.283086657,-1.300126533,-1.17631097,-1.095106755,-1.429858188,-1.331864976,-1.198309032,-1.044699705,-1.200688482,-0.976364991,-1.925761938,-0.934496463,-1.007131109,-0.980588796,-1.106723532,-1.371153115,-1.268100378,-1.532921222,-1.553617654
MBURv2_210128,0.644976626,0.915569709,0.626117643,1.174481848,0.923910106,0.626276221,0.810057988,0.939470316,1.129763627,0.890148909,0.87185181,-0.239369684,0.259864341,0.037226036,0.685617202,0.127149084,0.729334272,1.282591653,1.38738903,1.196305038,1.145174052,1.011648699,1.056500541,0.789979094,0.920721266,0.900939437,1.177906468,1.271178747,1.011029905,1.346499345,1.600407978,0.965276137,1.10934455,1.690199754,1.016743547,1.431302848,0.538772277,0.34575012,0.413436138,0.382028879
MBURv2_210129,0.247416403,0.181738554,-0.030103371,-0.024283464,-0.031456665,0.014048813,-0.042994665,-0.313381071,-0.22135627,-0.290111894,-0.427897423,-0.663251954,-0.627809687,-0.608330915,-0.171355095,-0.336862163,-0.298296022,-0.450524365,-0.213646444,-0.077787503,-0.260955371,-0.330970168,-0.365791361,-0.313787266,-0.278106796,-0.271874415,-0.213641846,-0.112343526,-0.188796115,-0.055720966,-0.125491069,-0.920275763,0.079206449,0.127733644,-0.096578235,-0.117557982,-0.479779004,-0.695747622,-0.839911965,-0.902127402
MBURv2_210130,-0.067840494,0.273951207,0.826970415,0.984783519,0.711364624,0.633768909,0.700824184,0.231861756,0.206864984,0.221579338,0.20599541,-0.224352066,-0.030273107,-0.0503085,0.471661189,0.207229722,0.33509295,0.81502039,0.948120864,0.696018428,0.818014718,0.441482345,0.791905804,0.56800281,0.728611741,0.928658093,0.944175913,0.88117498,0.826088835,0.933204928,0.905494123,0.497896141,0.679314502,0.817687134,0.635802105,0.895046908,0.394458303,0.084324401,-0.02990253,0.008967581
MBURv2_210131,0.437719677,0.381797179,1.094801298,1.302080589,1.078606495,1.062572579,1.101031687,0.204491133,0.285174934,0.541038922,0.496286553,0.014069182,0.04887599,0.089837797,0.744766692,0.617296266,0.789581173,1.087126907,1.224194047,1.371168636,1.166454896,1.172603394,0.944278819,0.875552835,1.23577023,1.170732169,1.274667301,1.505719774,1.24411819,1.298941516,1.425638979,0.790079376,1.559638859,1.566336985,1.538862299,1.513598713,1.127176328,0.601162123,0.733287947,0.78111876
MBURv2_210132,-0.078681853,-0.274621761,0.02822142,-0.054480588,-0.220702313,-0.010074539,-0.136483441,-0.854852264,-0.717783275,-0.511081433,-0.807702679,-0.624264603,-0.74216631,-0.789465253,-0.185694387,-0.196078746,-0.262358375,-0.78422867,-0.155967634,-0.390732719,-0.266411776,-0.612624207,-0.817808462,-0.870617228,-0.644563864,-0.595157817,-0.422870842,-0.228241777,-0.662561577,-0.396264112,-0.161886067,-1.147565742,0.02147283,-0.129751603,-0.199892139,-0.262160781,-0.451912204,-0.725972346,-0.901091483,-0.928497692
MBURv2_210133,-0.123555174,-0.249510704,-0.05231096,0.23146453,-0.021525306,-0.100638897,-0.079567631,-0.321369786,-0.262472081,-0.134390357,-0.394235221,-0.758607721,-0.563042028,-0.657671984,-0.168949079,-0.484994637,-0.141420877,-0.018714935,0.396350545,0.153913605,0.245956914,-0.186551397,-0.041515061,-0.272707214,0.17055689,0.010917242,0.072176686,0.2764291,0.045201165,0.090525775,0.328695154,-0.081251635,0.59076189,0.561332398,0.360453954,0.327719111,-0.091979099,-0.274046366,-0.354988901,-0.320204185
MBURv2_210134,-0.158272836,-0.18461356,0.033764963,0.04234196,-0.043442915,0.007224313,-0.030116569,-0.728902752,-0.797223408,-0.619396014,-0.698507894,-0.71719309,-0.693163313,-0.589729904,-0.178425073,-0.272873413,-0.19829042,-0.515158873,0.042009278,-0.186343213,-0.154746009,-0.626086948,-0.600298597,-0.946953166,-0.412264754,-0.341991947,-0.206864691,0.037460995,-0.225289612,-0.08368285,-0.085824682,-0.48906052,0.38764519,0.417944067,0.153599475,0.325976496,-0.125032908,-0.463091229,-0.622819684,-0.611176022
MBURv2_210135,-0.213686292,0.065909433,0.068526758,0.149073004,-0.120418475,-0.005955017,-0.115221153,-0.587672418,-0.352115021,-0.366619411,-0.431384444,-0.853927646,-0.791164261,-0.83968538,-0.339767523,-0.296135886,-0.320445117,-0.016527661,0.422632874,0.408147087,0.385995467,-0.066120785,-0.026857267,-0.252900631,0.335604199,-0.038385937,-0.021603527,0.169116852,0.145330997,-0.133552914,0.319227459,0.096701615,0.848131464,1.16396257,0.547023802,0.633896326,0.061589992,-0.189100989,-0.293172931,-0.201447229
MBURv2_210136,-0.677662798,-0.637954282,-0.202224897,-0.127914892,-0.369011369,-0.265045368,-0.461009522,-1.136944245,-1.080836787,-0.815044753,-0.840521668,-1.251275957,-1.131749071,-1.098857739,-0.658856437,-0.612229306,-0.489225101,-0.539717184,-0.201981571,-0.280311019,-0.138640949,-0.616565711,-0.649398251,-0.982337443,-0.347130925,-0.367352224,-0.221750345,-0.122922165,-0.21248895,-0.268653774,-0.110879934,-0.633254249,0.277476753,0.312953362,0.087545056,0.001849629,-0.306239318,-0.529601811,-0.604536363,-0.612895341
MBURv2_210137,-0.638717128,-0.39192495,-0.057116641,0.015517179,-0.354324696,-0.202645708,-0.338012983,-1.170250871,-1.174401816,-0.87448995,-0.985659264,-1.036180462,-1.003477712,-1.109168476,-0.506081891,-0.557095017,-0.513559171,-0.554948892,-0.201856099,-0.530285719,-0.375745545,-0.869246069,-0.781287363,-1.031808502,-0.517054047,-0.336767794,-0.188706489,-0.227202846,-0.113694455,-0.254183275,-0.251115533,-1.225107855,-0.2897685,-0.416736914,-0.369886483,-0.636134535,-0.579640164,-0.823637082,-0.982612248,-0.995051337
MBURv2_210138,-0.547668452,0.237918476,-0.463779457,-1.040049007,-1.116731878,-0.865633729,-1.194905021,-1.562350949,-1.62463148,-1.243311584,-0.864549613,-1.237680171,-1.756235459,-1.779608427,-1.545909403,-0.905225284,-1.359268751,-0.266709464,-0.82210172,-1.192812196,-0.747022659,-0.747707175,-1.190203664,-1.198540159,-0.82141697,-0.637566478,-0.550522577,-0.16635339,-0.122721484,-0.419178024,-0.913721221,0.514758358,-0.223360889,1.413873852,-0.140457947,0.834579482,-0.486188085,-0.703951203,-0.488584965,-0.644216884
MBURv2_210142,-0.125344599,-1.327425291,-0.460393488,-1.481590926,-1.14026421,-0.689216222,-1.258895961,-2.257322455,-1.838187719,-1.603443187,-2.34345534,-0.70218123,-1.662741065,-1.509073919,-1.492996638,-0.740236549,-1.578577941,-2.444959331,-2.385049056,-1.77647086,-2.441994164,-1.97375662,-2.358469442,-1.789405675,-1.850403598,-2.060928842,-1.834938,-1.612153143,-2.326966559,-2.016005747,-1.84112609,-1.84148981,-1.351363909,-1.931129559,-1.547943215,-1.964409114,-1.57525591,-1.282171121,-1.676172696,-1.795227352
MBURv2_210143,-0.028162873,-0.003163019,-0.001354997,0.05109841,-0.128612562,-0.101689951,-0.074436514,-0.25102154,-0.153324942,-0.079697524,-0.244536426,-0.607230138,-0.458612118,-0.376533563,-0.209307681,-0.314025262,-0.238909478,0.051970987,0.224121151,0.242567164,0.110362461,0.098789629,-0.045160352,-0.177418533,-0.136326876,-0.03923511,0.019194987,0.111140218,0.089966915,0.060858822,0.127479575,-0.064908576,0.397865575,0.666901427,0.373906487,0.584184236,0.107410924,0.019924789,-0.243606594,-0.191357214
